"","Contract.Number","Plan.ID","SSA.State.County.Code","FIPS.State.County.Code","State","County","Enrollment","Year"
"2180","S9701",801,7000,9001,"CT","Fairfield",116,"2021"
"2181","S9701",801,7020,9005,"CT","Litchfield",15,"2021"
"2182","S9701",801,7040,9009,"CT","New Haven",30,"2021"
"2183","S9701",803,7000,9001,"CT","Fairfield",41,"2021"
"2184","S9701",807,7000,9001,"CT","Fairfield",38,"2021"
"2185","S9701",807,7040,9009,"CT","New Haven",20,"2021"
"2186","E0654",801,7000,9001,"CT","Fairfield",69,"2022"
"2187","E0654",801,7010,9003,"CT","Hartford",69,"2022"
"2188","E0654",801,7020,9005,"CT","Litchfield",25,"2022"
"2189","E0654",801,7040,9009,"CT","New Haven",114,"2022"
"2190","E0654",801,7050,9011,"CT","New London",42,"2022"
"2191","E0654",801,7060,9013,"CT","Tolland",14,"2022"
"2192","E0654",801,7070,9015,"CT","Windham",20,"2022"
"2193","H0271",14,7000,9001,"CT","Fairfield",7592,"2022"
"2194","H0271",14,7010,9003,"CT","Hartford",13415,"2022"
"2195","H0271",14,7020,9005,"CT","Litchfield",1967,"2022"
"2196","H0271",14,7030,9007,"CT","Middlesex",1844,"2022"
"2197","H0271",14,7040,9009,"CT","New Haven",11147,"2022"
"2198","H0271",14,7050,9011,"CT","New London",3578,"2022"
"2199","H0271",14,7060,9013,"CT","Tolland",1419,"2022"
"2200","H0271",14,7070,9015,"CT","Windham",1930,"2022"
"2201","H0342",1,7010,9003,"CT","Hartford",125,"2022"
"2202","H0342",1,7020,9005,"CT","Litchfield",27,"2022"
"2203","H0342",1,7030,9007,"CT","Middlesex",19,"2022"
"2204","H0342",1,7040,9009,"CT","New Haven",46,"2022"
"2205","H0342",1,7050,9011,"CT","New London",48,"2022"
"2206","H0342",1,7060,9013,"CT","Tolland",24,"2022"
"2207","H0342",1,7070,9015,"CT","Windham",18,"2022"
"2208","H0710",26,7000,9001,"CT","Fairfield",674,"2022"
"2209","H0710",26,7010,9003,"CT","Hartford",1480,"2022"
"2210","H0710",26,7020,9005,"CT","Litchfield",170,"2022"
"2211","H0710",26,7030,9007,"CT","Middlesex",241,"2022"
"2212","H0710",26,7040,9009,"CT","New Haven",533,"2022"
"2213","H0710",26,7050,9011,"CT","New London",144,"2022"
"2214","H0710",26,7060,9013,"CT","Tolland",127,"2022"
"2215","H0710",26,7070,9015,"CT","Windham",107,"2022"
"2216","H0712",5,7000,9001,"CT","Fairfield",1177,"2022"
"2217","H0712",5,7010,9003,"CT","Hartford",1544,"2022"
"2218","H0712",5,7020,9005,"CT","Litchfield",106,"2022"
"2219","H0712",5,7030,9007,"CT","Middlesex",90,"2022"
"2220","H0712",5,7040,9009,"CT","New Haven",940,"2022"
"2221","H0712",5,7050,9011,"CT","New London",222,"2022"
"2222","H0712",5,7060,9013,"CT","Tolland",70,"2022"
"2223","H0712",5,7070,9015,"CT","Windham",110,"2022"
"2224","H0712",19,7000,9001,"CT","Fairfield",159,"2022"
"2225","H0712",19,7010,9003,"CT","Hartford",334,"2022"
"2226","H0712",19,7020,9005,"CT","Litchfield",37,"2022"
"2227","H0712",19,7030,9007,"CT","Middlesex",25,"2022"
"2228","H0712",19,7040,9009,"CT","New Haven",714,"2022"
"2229","H0712",19,7050,9011,"CT","New London",68,"2022"
"2230","H0712",19,7060,9013,"CT","Tolland",47,"2022"
"2231","H0712",19,7070,9015,"CT","Windham",21,"2022"
"2232","H0712",20,7000,9001,"CT","Fairfield",448,"2022"
"2233","H0712",20,7010,9003,"CT","Hartford",386,"2022"
"2234","H0712",20,7020,9005,"CT","Litchfield",47,"2022"
"2235","H0712",20,7030,9007,"CT","Middlesex",35,"2022"
"2236","H0712",20,7040,9009,"CT","New Haven",295,"2022"
"2237","H0712",20,7050,9011,"CT","New London",72,"2022"
"2238","H0712",20,7060,9013,"CT","Tolland",66,"2022"
"2239","H0712",20,7070,9015,"CT","Windham",21,"2022"
"2240","H0712",29,7000,9001,"CT","Fairfield",330,"2022"
"2241","H0712",29,7010,9003,"CT","Hartford",441,"2022"
"2242","H0712",29,7020,9005,"CT","Litchfield",43,"2022"
"2243","H0712",29,7030,9007,"CT","Middlesex",43,"2022"
"2244","H0712",29,7040,9009,"CT","New Haven",549,"2022"
"2245","H0712",29,7050,9011,"CT","New London",111,"2022"
"2246","H0712",29,7060,9013,"CT","Tolland",31,"2022"
"2247","H0712",29,7070,9015,"CT","Windham",40,"2022"
"2248","H0755",30,7000,9001,"CT","Fairfield",1424,"2022"
"2249","H0755",30,7010,9003,"CT","Hartford",1577,"2022"
"2250","H0755",30,7020,9005,"CT","Litchfield",188,"2022"
"2251","H0755",30,7030,9007,"CT","Middlesex",176,"2022"
"2252","H0755",30,7040,9009,"CT","New Haven",956,"2022"
"2253","H0755",30,7050,9011,"CT","New London",235,"2022"
"2254","H0755",30,7060,9013,"CT","Tolland",179,"2022"
"2255","H0755",30,7070,9015,"CT","Windham",141,"2022"
"2256","H0755",31,7000,9001,"CT","Fairfield",3517,"2022"
"2257","H0755",31,7010,9003,"CT","Hartford",6593,"2022"
"2258","H0755",31,7020,9005,"CT","Litchfield",802,"2022"
"2259","H0755",31,7030,9007,"CT","Middlesex",839,"2022"
"2260","H0755",31,7040,9009,"CT","New Haven",2765,"2022"
"2261","H0755",31,7050,9011,"CT","New London",1499,"2022"
"2262","H0755",31,7060,9013,"CT","Tolland",1192,"2022"
"2263","H0755",31,7070,9015,"CT","Windham",717,"2022"
"2264","H0755",32,7000,9001,"CT","Fairfield",151,"2022"
"2265","H0755",32,7010,9003,"CT","Hartford",208,"2022"
"2266","H0755",32,7020,9005,"CT","Litchfield",59,"2022"
"2267","H0755",32,7030,9007,"CT","Middlesex",58,"2022"
"2268","H0755",32,7040,9009,"CT","New Haven",186,"2022"
"2269","H0755",32,7050,9011,"CT","New London",121,"2022"
"2270","H0755",32,7060,9013,"CT","Tolland",34,"2022"
"2271","H0755",32,7070,9015,"CT","Windham",40,"2022"
"2272","H0755",33,7000,9001,"CT","Fairfield",3823,"2022"
"2273","H0755",33,7010,9003,"CT","Hartford",6519,"2022"
"2274","H0755",33,7020,9005,"CT","Litchfield",1202,"2022"
"2275","H0755",33,7030,9007,"CT","Middlesex",1312,"2022"
"2276","H0755",33,7040,9009,"CT","New Haven",4091,"2022"
"2277","H0755",33,7050,9011,"CT","New London",1968,"2022"
"2278","H0755",33,7060,9013,"CT","Tolland",1310,"2022"
"2279","H0755",33,7070,9015,"CT","Windham",813,"2022"
"2280","H0755",810,7000,9001,"CT","Fairfield",23,"2022"
"2281","H0755",810,7010,9003,"CT","Hartford",15,"2022"
"2282","H0755",810,7040,9009,"CT","New Haven",22,"2022"
"2283","H1666",801,7000,9001,"CT","Fairfield",14,"2022"
"2284","H1914",1,7000,9001,"CT","Fairfield",1072,"2022"
"2285","H1914",1,7010,9003,"CT","Hartford",1164,"2022"
"2286","H1914",1,7020,9005,"CT","Litchfield",302,"2022"
"2287","H1914",1,7030,9007,"CT","Middlesex",218,"2022"
"2288","H1914",1,7040,9009,"CT","New Haven",1273,"2022"
"2289","H1914",1,7050,9011,"CT","New London",394,"2022"
"2290","H1914",1,7060,9013,"CT","Tolland",188,"2022"
"2291","H1914",1,7070,9015,"CT","Windham",150,"2022"
"2292","H1914",2,7000,9001,"CT","Fairfield",577,"2022"
"2293","H1914",2,7010,9003,"CT","Hartford",588,"2022"
"2294","H1914",2,7020,9005,"CT","Litchfield",146,"2022"
"2295","H1914",2,7030,9007,"CT","Middlesex",105,"2022"
"2296","H1914",2,7040,9009,"CT","New Haven",598,"2022"
"2297","H1914",2,7050,9011,"CT","New London",209,"2022"
"2298","H1914",2,7060,9013,"CT","Tolland",89,"2022"
"2299","H1914",2,7070,9015,"CT","Windham",92,"2022"
"2300","H1914",4,7000,9001,"CT","Fairfield",101,"2022"
"2301","H1914",4,7010,9003,"CT","Hartford",71,"2022"
"2302","H1914",4,7020,9005,"CT","Litchfield",20,"2022"
"2303","H1914",4,7030,9007,"CT","Middlesex",15,"2022"
"2304","H1914",4,7040,9009,"CT","New Haven",97,"2022"
"2305","H1914",4,7050,9011,"CT","New London",28,"2022"
"2306","H1914",4,7060,9013,"CT","Tolland",17,"2022"
"2307","H1914",4,7070,9015,"CT","Windham",18,"2022"
"2308","H2001",816,7000,9001,"CT","Fairfield",345,"2022"
"2309","H2001",816,7010,9003,"CT","Hartford",572,"2022"
"2310","H2001",816,7020,9005,"CT","Litchfield",141,"2022"
"2311","H2001",816,7030,9007,"CT","Middlesex",70,"2022"
"2312","H2001",816,7040,9009,"CT","New Haven",448,"2022"
"2313","H2001",816,7050,9011,"CT","New London",96,"2022"
"2314","H2001",816,7060,9013,"CT","Tolland",82,"2022"
"2315","H2001",816,7070,9015,"CT","Windham",59,"2022"
"2316","H2001",817,7000,9001,"CT","Fairfield",1352,"2022"
"2317","H2001",817,7010,9003,"CT","Hartford",656,"2022"
"2318","H2001",817,7020,9005,"CT","Litchfield",157,"2022"
"2319","H2001",817,7030,9007,"CT","Middlesex",244,"2022"
"2320","H2001",817,7040,9009,"CT","New Haven",789,"2022"
"2321","H2001",817,7050,9011,"CT","New London",1200,"2022"
"2322","H2001",817,7060,9013,"CT","Tolland",74,"2022"
"2323","H2001",817,7070,9015,"CT","Windham",79,"2022"
"2324","H2001",823,7000,9001,"CT","Fairfield",20,"2022"
"2325","H2001",823,7040,9009,"CT","New Haven",11,"2022"
"2326","H2001",836,7010,9003,"CT","Hartford",17,"2022"
"2327","H2001",837,7000,9001,"CT","Fairfield",322,"2022"
"2328","H2001",837,7010,9003,"CT","Hartford",388,"2022"
"2329","H2001",837,7020,9005,"CT","Litchfield",127,"2022"
"2330","H2001",837,7030,9007,"CT","Middlesex",167,"2022"
"2331","H2001",837,7040,9009,"CT","New Haven",744,"2022"
"2332","H2001",837,7050,9011,"CT","New London",155,"2022"
"2333","H2001",837,7060,9013,"CT","Tolland",65,"2022"
"2334","H2001",837,7070,9015,"CT","Windham",44,"2022"
"2335","H2001",838,7000,9001,"CT","Fairfield",2878,"2022"
"2336","H2001",838,7010,9003,"CT","Hartford",12060,"2022"
"2337","H2001",838,7020,9005,"CT","Litchfield",2273,"2022"
"2338","H2001",838,7030,9007,"CT","Middlesex",3116,"2022"
"2339","H2001",838,7040,9009,"CT","New Haven",6985,"2022"
"2340","H2001",838,7050,9011,"CT","New London",3807,"2022"
"2341","H2001",838,7060,9013,"CT","Tolland",3272,"2022"
"2342","H2001",838,7070,9015,"CT","Windham",2361,"2022"
"2343","H2001",840,7000,9001,"CT","Fairfield",112,"2022"
"2344","H2001",840,7010,9003,"CT","Hartford",44,"2022"
"2345","H2001",840,7040,9009,"CT","New Haven",17,"2022"
"2346","H2001",847,7000,9001,"CT","Fairfield",5436,"2022"
"2347","H2001",847,7010,9003,"CT","Hartford",8343,"2022"
"2348","H2001",847,7020,9005,"CT","Litchfield",1920,"2022"
"2349","H2001",847,7030,9007,"CT","Middlesex",2162,"2022"
"2350","H2001",847,7040,9009,"CT","New Haven",6050,"2022"
"2351","H2001",847,7050,9011,"CT","New London",2398,"2022"
"2352","H2001",847,7060,9013,"CT","Tolland",1666,"2022"
"2353","H2001",847,7070,9015,"CT","Windham",924,"2022"
"2354","H2001",857,7000,9001,"CT","Fairfield",16,"2022"
"2355","H2001",857,7010,9003,"CT","Hartford",18,"2022"
"2356","H2001",857,7030,9007,"CT","Middlesex",12,"2022"
"2357","H2001",857,7040,9009,"CT","New Haven",20,"2022"
"2358","H2752",1,7040,9009,"CT","New Haven",42,"2022"
"2359","H2752",2,7040,9009,"CT","New Haven",68,"2022"
"2360","H2836",5,7000,9001,"CT","Fairfield",1328,"2022"
"2361","H2836",5,7010,9003,"CT","Hartford",1771,"2022"
"2362","H2836",5,7020,9005,"CT","Litchfield",394,"2022"
"2363","H2836",5,7030,9007,"CT","Middlesex",428,"2022"
"2364","H2836",5,7040,9009,"CT","New Haven",1960,"2022"
"2365","H2836",5,7050,9011,"CT","New London",685,"2022"
"2366","H2836",5,7060,9013,"CT","Tolland",260,"2022"
"2367","H2836",5,7070,9015,"CT","Windham",261,"2022"
"2368","H2836",6,7000,9001,"CT","Fairfield",717,"2022"
"2369","H2836",6,7010,9003,"CT","Hartford",987,"2022"
"2370","H2836",6,7020,9005,"CT","Litchfield",173,"2022"
"2371","H2836",6,7030,9007,"CT","Middlesex",183,"2022"
"2372","H2836",6,7040,9009,"CT","New Haven",1151,"2022"
"2373","H2836",6,7050,9011,"CT","New London",340,"2022"
"2374","H2836",6,7060,9013,"CT","Tolland",92,"2022"
"2375","H2836",6,7070,9015,"CT","Windham",176,"2022"
"2376","H3276",1,7000,9001,"CT","Fairfield",362,"2022"
"2377","H3276",1,7010,9003,"CT","Hartford",756,"2022"
"2378","H3276",1,7020,9005,"CT","Litchfield",36,"2022"
"2379","H3276",1,7030,9007,"CT","Middlesex",31,"2022"
"2380","H3276",1,7040,9009,"CT","New Haven",513,"2022"
"2381","H3276",1,7050,9011,"CT","New London",50,"2022"
"2382","H3276",1,7060,9013,"CT","Tolland",24,"2022"
"2383","H3276",1,7070,9015,"CT","Windham",28,"2022"
"2384","H3276",2,7000,9001,"CT","Fairfield",323,"2022"
"2385","H3276",2,7010,9003,"CT","Hartford",443,"2022"
"2386","H3276",2,7020,9005,"CT","Litchfield",85,"2022"
"2387","H3276",2,7030,9007,"CT","Middlesex",72,"2022"
"2388","H3276",2,7040,9009,"CT","New Haven",450,"2022"
"2389","H3276",2,7050,9011,"CT","New London",143,"2022"
"2390","H3276",2,7060,9013,"CT","Tolland",33,"2022"
"2391","H3276",2,7070,9015,"CT","Windham",69,"2022"
"2392","H3276",3,7000,9001,"CT","Fairfield",14,"2022"
"2393","H3276",3,7040,9009,"CT","New Haven",13,"2022"
"2394","H3442",1,7000,9001,"CT","Fairfield",5216,"2022"
"2395","H3442",1,7010,9003,"CT","Hartford",7107,"2022"
"2396","H3442",1,7020,9005,"CT","Litchfield",1425,"2022"
"2397","H3442",1,7030,9007,"CT","Middlesex",1896,"2022"
"2398","H3442",1,7040,9009,"CT","New Haven",5004,"2022"
"2399","H3442",1,7050,9011,"CT","New London",2482,"2022"
"2400","H3442",1,7060,9013,"CT","Tolland",1190,"2022"
"2401","H3442",1,7070,9015,"CT","Windham",1374,"2022"
"2402","H3528",3,7000,9001,"CT","Fairfield",139,"2022"
"2403","H3528",3,7010,9003,"CT","Hartford",309,"2022"
"2404","H3528",3,7020,9005,"CT","Litchfield",76,"2022"
"2405","H3528",3,7030,9007,"CT","Middlesex",171,"2022"
"2406","H3528",3,7040,9009,"CT","New Haven",323,"2022"
"2407","H3528",3,7050,9011,"CT","New London",98,"2022"
"2408","H3528",3,7060,9013,"CT","Tolland",69,"2022"
"2409","H3528",3,7070,9015,"CT","Windham",54,"2022"
"2410","H3528",6,7000,9001,"CT","Fairfield",100,"2022"
"2411","H3528",6,7010,9003,"CT","Hartford",88,"2022"
"2412","H3528",6,7020,9005,"CT","Litchfield",21,"2022"
"2413","H3528",6,7030,9007,"CT","Middlesex",20,"2022"
"2414","H3528",6,7040,9009,"CT","New Haven",59,"2022"
"2415","H3528",6,7050,9011,"CT","New London",26,"2022"
"2416","H3528",6,7060,9013,"CT","Tolland",16,"2022"
"2417","H3528",10,7000,9001,"CT","Fairfield",279,"2022"
"2418","H3528",10,7010,9003,"CT","Hartford",2687,"2022"
"2419","H3528",10,7020,9005,"CT","Litchfield",348,"2022"
"2420","H3528",10,7030,9007,"CT","Middlesex",1060,"2022"
"2421","H3528",10,7040,9009,"CT","New Haven",967,"2022"
"2422","H3528",10,7050,9011,"CT","New London",637,"2022"
"2423","H3528",10,7060,9013,"CT","Tolland",420,"2022"
"2424","H3528",10,7070,9015,"CT","Windham",270,"2022"
"2425","H3528",11,7000,9001,"CT","Fairfield",1756,"2022"
"2426","H3528",11,7010,9003,"CT","Hartford",3201,"2022"
"2427","H3528",11,7020,9005,"CT","Litchfield",663,"2022"
"2428","H3528",11,7030,9007,"CT","Middlesex",1414,"2022"
"2429","H3528",11,7040,9009,"CT","New Haven",3379,"2022"
"2430","H3528",11,7050,9011,"CT","New London",1022,"2022"
"2431","H3528",11,7060,9013,"CT","Tolland",633,"2022"
"2432","H3528",11,7070,9015,"CT","Windham",346,"2022"
"2433","H3528",14,7000,9001,"CT","Fairfield",1365,"2022"
"2434","H3528",14,7010,9003,"CT","Hartford",3909,"2022"
"2435","H3528",14,7020,9005,"CT","Litchfield",847,"2022"
"2436","H3528",14,7030,9007,"CT","Middlesex",1242,"2022"
"2437","H3528",14,7040,9009,"CT","New Haven",2879,"2022"
"2438","H3528",14,7050,9011,"CT","New London",1063,"2022"
"2439","H3528",14,7060,9013,"CT","Tolland",951,"2022"
"2440","H3528",14,7070,9015,"CT","Windham",319,"2022"
"2441","H3528",15,7000,9001,"CT","Fairfield",13,"2022"
"2442","H3528",15,7010,9003,"CT","Hartford",414,"2022"
"2443","H3528",15,7020,9005,"CT","Litchfield",88,"2022"
"2444","H3528",15,7030,9007,"CT","Middlesex",166,"2022"
"2445","H3528",15,7040,9009,"CT","New Haven",498,"2022"
"2446","H3528",15,7050,9011,"CT","New London",121,"2022"
"2447","H3528",15,7060,9013,"CT","Tolland",69,"2022"
"2448","H3528",15,7070,9015,"CT","Windham",26,"2022"
"2449","H3528",16,7010,9003,"CT","Hartford",444,"2022"
"2450","H3528",16,7020,9005,"CT","Litchfield",75,"2022"
"2451","H3528",16,7030,9007,"CT","Middlesex",129,"2022"
"2452","H3528",16,7040,9009,"CT","New Haven",498,"2022"
"2453","H3528",16,7050,9011,"CT","New London",84,"2022"
"2454","H3528",16,7060,9013,"CT","Tolland",80,"2022"
"2455","H3528",16,7070,9015,"CT","Windham",35,"2022"
"2456","H3528",17,7000,9001,"CT","Fairfield",27,"2022"
"2457","H3528",17,7010,9003,"CT","Hartford",72,"2022"
"2458","H3528",17,7030,9007,"CT","Middlesex",11,"2022"
"2459","H3528",17,7040,9009,"CT","New Haven",66,"2022"
"2460","H3528",17,7050,9011,"CT","New London",25,"2022"
"2461","H3528",801,7000,9001,"CT","Fairfield",28,"2022"
"2462","H3528",801,7040,9009,"CT","New Haven",229,"2022"
"2463","H3528",806,7000,9001,"CT","Fairfield",21,"2022"
"2464","H3528",806,7010,9003,"CT","Hartford",97,"2022"
"2465","H3528",806,7020,9005,"CT","Litchfield",64,"2022"
"2466","H3528",806,7030,9007,"CT","Middlesex",33,"2022"
"2467","H3528",806,7040,9009,"CT","New Haven",51,"2022"
"2468","H3528",806,7060,9013,"CT","Tolland",25,"2022"
"2469","H3916",802,7010,9003,"CT","Hartford",12,"2022"
"2470","H3916",802,7030,9007,"CT","Middlesex",24,"2022"
"2471","H3916",802,7040,9009,"CT","New Haven",241,"2022"
"2472","H4003",34,7040,9009,"CT","New Haven",12,"2022"
"2473","H4036",801,7000,9001,"CT","Fairfield",151,"2022"
"2474","H4036",801,7010,9003,"CT","Hartford",155,"2022"
"2475","H4036",801,7020,9005,"CT","Litchfield",39,"2022"
"2476","H4036",801,7030,9007,"CT","Middlesex",79,"2022"
"2477","H4036",801,7040,9009,"CT","New Haven",1217,"2022"
"2478","H4036",801,7050,9011,"CT","New London",182,"2022"
"2479","H4036",801,7060,9013,"CT","Tolland",27,"2022"
"2480","H4036",802,7000,9001,"CT","Fairfield",1794,"2022"
"2481","H4036",802,7010,9003,"CT","Hartford",797,"2022"
"2482","H4036",802,7020,9005,"CT","Litchfield",129,"2022"
"2483","H4036",802,7030,9007,"CT","Middlesex",122,"2022"
"2484","H4036",802,7040,9009,"CT","New Haven",746,"2022"
"2485","H4036",802,7050,9011,"CT","New London",1585,"2022"
"2486","H4036",802,7060,9013,"CT","Tolland",243,"2022"
"2487","H4036",802,7070,9015,"CT","Windham",156,"2022"
"2488","H5216",59,7010,9003,"CT","Hartford",92,"2022"
"2489","H5216",59,7060,9013,"CT","Tolland",19,"2022"
"2490","H5216",288,7010,9003,"CT","Hartford",114,"2022"
"2491","H5216",289,7010,9003,"CT","Hartford",331,"2022"
"2492","H5216",289,7060,9013,"CT","Tolland",52,"2022"
"2493","H5216",290,7010,9003,"CT","Hartford",324,"2022"
"2494","H5216",290,7060,9013,"CT","Tolland",23,"2022"
"2495","H5216",805,7000,9001,"CT","Fairfield",114,"2022"
"2496","H5216",805,7010,9003,"CT","Hartford",140,"2022"
"2497","H5216",805,7020,9005,"CT","Litchfield",136,"2022"
"2498","H5216",805,7030,9007,"CT","Middlesex",55,"2022"
"2499","H5216",805,7040,9009,"CT","New Haven",109,"2022"
"2500","H5216",805,7050,9011,"CT","New London",27,"2022"
"2501","H5216",805,7060,9013,"CT","Tolland",20,"2022"
"2502","H5216",805,7070,9015,"CT","Windham",11,"2022"
"2503","H5216",806,7000,9001,"CT","Fairfield",33,"2022"
"2504","H5216",806,7010,9003,"CT","Hartford",36,"2022"
"2505","H5216",806,7040,9009,"CT","New Haven",23,"2022"
"2506","H5273",1,7010,9003,"CT","Hartford",1778,"2022"
"2507","H5273",1,7020,9005,"CT","Litchfield",222,"2022"
"2508","H5273",1,7030,9007,"CT","Middlesex",158,"2022"
"2509","H5273",1,7040,9009,"CT","New Haven",444,"2022"
"2510","H5273",1,7050,9011,"CT","New London",402,"2022"
"2511","H5273",1,7060,9013,"CT","Tolland",420,"2022"
"2512","H5273",1,7070,9015,"CT","Windham",238,"2022"
"2513","H5273",2,7010,9003,"CT","Hartford",193,"2022"
"2514","H5273",2,7020,9005,"CT","Litchfield",23,"2022"
"2515","H5273",2,7040,9009,"CT","New Haven",66,"2022"
"2516","H5273",2,7050,9011,"CT","New London",61,"2022"
"2517","H5273",2,7060,9013,"CT","Tolland",42,"2022"
"2518","H5273",2,7070,9015,"CT","Windham",29,"2022"
"2519","H5521",13,7000,9001,"CT","Fairfield",751,"2022"
"2520","H5521",13,7010,9003,"CT","Hartford",373,"2022"
"2521","H5521",13,7020,9005,"CT","Litchfield",180,"2022"
"2522","H5521",13,7030,9007,"CT","Middlesex",37,"2022"
"2523","H5521",13,7040,9009,"CT","New Haven",673,"2022"
"2524","H5521",13,7050,9011,"CT","New London",39,"2022"
"2525","H5521",13,7060,9013,"CT","Tolland",47,"2022"
"2526","H5521",13,7070,9015,"CT","Windham",15,"2022"
"2527","H5521",157,7000,9001,"CT","Fairfield",7592,"2022"
"2528","H5521",157,7010,9003,"CT","Hartford",6131,"2022"
"2529","H5521",157,7020,9005,"CT","Litchfield",2825,"2022"
"2530","H5521",157,7030,9007,"CT","Middlesex",1070,"2022"
"2531","H5521",157,7040,9009,"CT","New Haven",9416,"2022"
"2532","H5521",157,7050,9011,"CT","New London",1137,"2022"
"2533","H5521",157,7060,9013,"CT","Tolland",1130,"2022"
"2534","H5521",157,7070,9015,"CT","Windham",648,"2022"
"2535","H5521",272,7040,9009,"CT","New Haven",14,"2022"
"2536","H5521",350,7000,9001,"CT","Fairfield",41,"2022"
"2537","H5521",350,7010,9003,"CT","Hartford",29,"2022"
"2538","H5521",350,7020,9005,"CT","Litchfield",18,"2022"
"2539","H5521",350,7040,9009,"CT","New Haven",37,"2022"
"2540","H5521",350,7050,9011,"CT","New London",27,"2022"
"2541","H5521",350,7070,9015,"CT","Windham",11,"2022"
"2542","H5521",352,7000,9001,"CT","Fairfield",3281,"2022"
"2543","H5521",352,7010,9003,"CT","Hartford",3007,"2022"
"2544","H5521",352,7020,9005,"CT","Litchfield",1116,"2022"
"2545","H5521",352,7030,9007,"CT","Middlesex",509,"2022"
"2546","H5521",352,7040,9009,"CT","New Haven",4152,"2022"
"2547","H5521",352,7050,9011,"CT","New London",469,"2022"
"2548","H5521",352,7060,9013,"CT","Tolland",332,"2022"
"2549","H5521",352,7070,9015,"CT","Windham",195,"2022"
"2550","H5521",801,7000,9001,"CT","Fairfield",1205,"2022"
"2551","H5521",801,7010,9003,"CT","Hartford",573,"2022"
"2552","H5521",801,7020,9005,"CT","Litchfield",248,"2022"
"2553","H5521",801,7030,9007,"CT","Middlesex",295,"2022"
"2554","H5521",801,7040,9009,"CT","New Haven",4186,"2022"
"2555","H5521",801,7050,9011,"CT","New London",171,"2022"
"2556","H5521",801,7060,9013,"CT","Tolland",38,"2022"
"2557","H5521",801,7070,9015,"CT","Windham",39,"2022"
"2558","H5521",802,7000,9001,"CT","Fairfield",968,"2022"
"2559","H5521",802,7010,9003,"CT","Hartford",1680,"2022"
"2560","H5521",802,7020,9005,"CT","Litchfield",188,"2022"
"2561","H5521",802,7030,9007,"CT","Middlesex",258,"2022"
"2562","H5521",802,7040,9009,"CT","New Haven",533,"2022"
"2563","H5521",802,7050,9011,"CT","New London",299,"2022"
"2564","H5521",802,7060,9013,"CT","Tolland",270,"2022"
"2565","H5521",802,7070,9015,"CT","Windham",161,"2022"
"2566","H5521",812,7010,9003,"CT","Hartford",20,"2022"
"2567","H5521",812,7030,9007,"CT","Middlesex",12,"2022"
"2568","H5521",812,7040,9009,"CT","New Haven",14,"2022"
"2569","H5793",1,7000,9001,"CT","Fairfield",222,"2022"
"2570","H5793",1,7010,9003,"CT","Hartford",536,"2022"
"2571","H5793",1,7020,9005,"CT","Litchfield",276,"2022"
"2572","H5793",1,7040,9009,"CT","New Haven",213,"2022"
"2573","H5793",1,7050,9011,"CT","New London",16,"2022"
"2574","H5793",1,7060,9013,"CT","Tolland",53,"2022"
"2575","H5793",10,7000,9001,"CT","Fairfield",926,"2022"
"2576","H5793",10,7010,9003,"CT","Hartford",652,"2022"
"2577","H5793",10,7020,9005,"CT","Litchfield",245,"2022"
"2578","H5793",10,7030,9007,"CT","Middlesex",40,"2022"
"2579","H5793",10,7040,9009,"CT","New Haven",1452,"2022"
"2580","H5793",10,7050,9011,"CT","New London",77,"2022"
"2581","H5793",10,7060,9013,"CT","Tolland",77,"2022"
"2582","H5793",10,7070,9015,"CT","Windham",26,"2022"
"2583","H5793",17,7000,9001,"CT","Fairfield",1407,"2022"
"2584","H5793",17,7010,9003,"CT","Hartford",1745,"2022"
"2585","H5793",17,7020,9005,"CT","Litchfield",470,"2022"
"2586","H5793",17,7030,9007,"CT","Middlesex",229,"2022"
"2587","H5793",17,7040,9009,"CT","New Haven",2048,"2022"
"2588","H5793",17,7050,9011,"CT","New London",408,"2022"
"2589","H5793",17,7060,9013,"CT","Tolland",137,"2022"
"2590","H5793",17,7070,9015,"CT","Windham",225,"2022"
"2591","H5854",7,7010,9003,"CT","Hartford",350,"2022"
"2592","H5854",8,7000,9001,"CT","Fairfield",549,"2022"
"2593","H5854",8,7010,9003,"CT","Hartford",795,"2022"
"2594","H5854",8,7020,9005,"CT","Litchfield",148,"2022"
"2595","H5854",8,7030,9007,"CT","Middlesex",122,"2022"
"2596","H5854",8,7040,9009,"CT","New Haven",869,"2022"
"2597","H5854",8,7050,9011,"CT","New London",134,"2022"
"2598","H5854",8,7060,9013,"CT","Tolland",81,"2022"
"2599","H5854",8,7070,9015,"CT","Windham",78,"2022"
"2600","H5854",9,7000,9001,"CT","Fairfield",321,"2022"
"2601","H5854",9,7020,9005,"CT","Litchfield",71,"2022"
"2602","H5854",9,7030,9007,"CT","Middlesex",34,"2022"
"2603","H5854",9,7040,9009,"CT","New Haven",374,"2022"
"2604","H5854",9,7070,9015,"CT","Windham",30,"2022"
"2605","H5854",10,7000,9001,"CT","Fairfield",1512,"2022"
"2606","H5854",10,7010,9003,"CT","Hartford",1711,"2022"
"2607","H5854",10,7020,9005,"CT","Litchfield",517,"2022"
"2608","H5854",10,7030,9007,"CT","Middlesex",491,"2022"
"2609","H5854",10,7040,9009,"CT","New Haven",2664,"2022"
"2610","H5854",10,7070,9015,"CT","Windham",230,"2022"
"2611","H5854",11,7000,9001,"CT","Fairfield",319,"2022"
