Contract.Number,Plan.ID,SSA.State.County.Code,FIPS.State.County.Code,State,County,Enrollment,Year
H0755,812,7070,9015,CT,Windham,*,2020
H0838,39,7010,9003,CT,Hartford,*,2020
H1016,801,7000,9001,CT,Fairfield,*,2020
H1016,801,7010,9003,CT,Hartford,*,2020
H1016,801,7020,9005,CT,Litchfield,*,2020
H1016,801,7030,9007,CT,Middlesex,*,2020
H1016,801,7040,9009,CT,New Haven,*,2020
H1016,801,7050,9011,CT,New London,*,2020
H1016,801,7060,9013,CT,Tolland,*,2020
H1016,801,7070,9015,CT,Windham,*,2020
H1016,802,7000,9001,CT,Fairfield,*,2020
H1016,802,7010,9003,CT,Hartford,*,2020
H1016,802,7020,9005,CT,Litchfield,*,2020
H1016,802,7030,9007,CT,Middlesex,*,2020
H1016,802,7040,9009,CT,New Haven,*,2020
H1016,802,7050,9011,CT,New London,*,2020
H1016,802,7060,9013,CT,Tolland,*,2020
H1016,802,7070,9015,CT,Windham,*,2020
H1016,803,7000,9001,CT,Fairfield,*,2020
H1016,803,7010,9003,CT,Hartford,*,2020
H1016,803,7020,9005,CT,Litchfield,*,2020
H1016,803,7030,9007,CT,Middlesex,*,2020
H1016,803,7040,9009,CT,New Haven,*,2020
H1016,803,7050,9011,CT,New London,*,2020
H1016,803,7060,9013,CT,Tolland,*,2020
H1016,803,7070,9015,CT,Windham,*,2020
H1016,804,7000,9001,CT,Fairfield,*,2020
H1016,804,7010,9003,CT,Hartford,*,2020
H1016,804,7020,9005,CT,Litchfield,*,2020
H1016,804,7030,9007,CT,Middlesex,*,2020
H1016,804,7040,9009,CT,New Haven,*,2020
H1016,804,7050,9011,CT,New London,*,2020
H1016,804,7060,9013,CT,Tolland,*,2020
H1016,804,7070,9015,CT,Windham,*,2020
H1019,1,7010,9003,CT,Hartford,*,2020
H1019,28,7040,9009,CT,New Haven,*,2020
H1019,43,7050,9011,CT,New London,*,2020
H1019,43,7070,9015,CT,Windham,*,2020
H1019,79,7000,9001,CT,Fairfield,*,2020
H1019,81,7000,9001,CT,Fairfield,*,2020
H1019,83,7020,9005,CT,Litchfield,*,2020
H1019,92,7030,9007,CT,Middlesex,*,2020
H1019,92,7060,9013,CT,Tolland,*,2020
H1019,94,7050,9011,CT,New London,*,2020
H1032,192,7040,9009,CT,New Haven,*,2020
H1032,222,7040,9009,CT,New Haven,*,2020
H1032,223,7050,9011,CT,New London,*,2020
H1035,23,7010,9003,CT,Hartford,*,2020
H1035,30,7020,9005,CT,Litchfield,*,2020
H1036,25,7010,9003,CT,Hartford,*,2020
H1036,44,7000,9001,CT,Fairfield,*,2020
H1036,44,7010,9003,CT,Hartford,*,2020
H1036,44,7050,9011,CT,New London,*,2020
H1036,44,7060,9013,CT,Tolland,*,2020
H1036,54,7040,9009,CT,New Haven,*,2020
H1036,62,7030,9007,CT,Middlesex,*,2020
H1036,62,7040,9009,CT,New Haven,*,2020
H1036,65,7000,9001,CT,Fairfield,*,2020
H1036,65,7050,9011,CT,New London,*,2020
H1036,119,7050,9011,CT,New London,*,2020
H1036,226,7070,9015,CT,Windham,*,2020
H1036,229,7010,9003,CT,Hartford,*,2020
H1036,243,7040,9009,CT,New Haven,*,2020
H1036,243,7070,9015,CT,Windham,*,2020
H1036,247,7010,9003,CT,Hartford,*,2020
H1036,251,7000,9001,CT,Fairfield,*,2020
H1036,265,7000,9001,CT,Fairfield,*,2020
H1036,265,7050,9011,CT,New London,*,2020
H1036,275,7000,9001,CT,Fairfield,*,2020
H1036,275,7010,9003,CT,Hartford,*,2020
H1036,275,7040,9009,CT,New Haven,*,2020
H1045,25,7040,9009,CT,New Haven,*,2020
H1045,28,7020,9005,CT,Litchfield,*,2020
H1045,28,7050,9011,CT,New London,*,2020
H1045,45,7020,9005,CT,Litchfield,*,2020
H1045,48,7020,9005,CT,Litchfield,*,2020
H1099,1,7020,9005,CT,Litchfield,*,2020
H1099,14,7040,9009,CT,New Haven,*,2020
H1109,801,7000,9001,CT,Fairfield,*,2020
H1109,801,7010,9003,CT,Hartford,*,2020
H1109,801,7020,9005,CT,Litchfield,*,2020
H1109,801,7030,9007,CT,Middlesex,*,2020
H1109,801,7040,9009,CT,New Haven,*,2020
H1109,801,7050,9011,CT,New London,*,2020
H1109,801,7060,9013,CT,Tolland,*,2020
H1109,801,7070,9015,CT,Windham,*,2020
H1109,802,7000,9001,CT,Fairfield,*,2020
H1109,802,7010,9003,CT,Hartford,*,2020
H1109,802,7020,9005,CT,Litchfield,*,2020
H1109,802,7030,9007,CT,Middlesex,*,2020
H1109,802,7040,9009,CT,New Haven,*,2020
H1109,802,7050,9011,CT,New London,*,2020
H1109,802,7060,9013,CT,Tolland,*,2020
H1109,802,7070,9015,CT,Windham,*,2020
H1109,804,7000,9001,CT,Fairfield,*,2020
H1109,804,7010,9003,CT,Hartford,*,2020
H1109,804,7020,9005,CT,Litchfield,*,2020
H1109,804,7030,9007,CT,Middlesex,*,2020
H1109,804,7040,9009,CT,New Haven,*,2020
H1109,804,7050,9011,CT,New London,*,2020
H1109,804,7060,9013,CT,Tolland,*,2020
H1109,804,7070,9015,CT,Windham,*,2020
H1111,9,7000,9001,CT,Fairfield,*,2020
H1248,801,7000,9001,CT,Fairfield,*,2020
H1248,801,7010,9003,CT,Hartford,*,2020
H1248,801,7020,9005,CT,Litchfield,*,2020
H1248,801,7030,9007,CT,Middlesex,*,2020
H1248,801,7040,9009,CT,New Haven,*,2020
H1248,801,7050,9011,CT,New London,*,2020
H1248,801,7060,9013,CT,Tolland,*,2020
H1248,801,7070,9015,CT,Windham,*,2020
H1248,802,7000,9001,CT,Fairfield,*,2020
H1248,802,7010,9003,CT,Hartford,*,2020
H1248,802,7020,9005,CT,Litchfield,*,2020
H1248,802,7030,9007,CT,Middlesex,*,2020
H1248,802,7040,9009,CT,New Haven,*,2020
H1248,802,7050,9011,CT,New London,*,2020
H1248,802,7060,9013,CT,Tolland,*,2020
H1248,802,7070,9015,CT,Windham,*,2020
H1248,803,7000,9001,CT,Fairfield,*,2020
H1248,803,7010,9003,CT,Hartford,*,2020
H1248,803,7020,9005,CT,Litchfield,*,2020
H1248,803,7030,9007,CT,Middlesex,*,2020
H1248,803,7040,9009,CT,New Haven,*,2020
H1248,803,7050,9011,CT,New London,*,2020
H1248,803,7060,9013,CT,Tolland,*,2020
H1248,803,7070,9015,CT,Windham,*,2020
H1304,803,7000,9001,CT,Fairfield,*,2020
H1304,803,7010,9003,CT,Hartford,*,2020
H1304,803,7020,9005,CT,Litchfield,*,2020
H1304,803,7030,9007,CT,Middlesex,*,2020
H1304,803,7040,9009,CT,New Haven,*,2020
H1304,803,7050,9011,CT,New London,*,2020
H1304,803,7060,9013,CT,Tolland,*,2020
H1304,803,7070,9015,CT,Windham,*,2020
H1304,804,7000,9001,CT,Fairfield,*,2020
H1304,804,7010,9003,CT,Hartford,*,2020
H1304,804,7020,9005,CT,Litchfield,*,2020
H1304,804,7030,9007,CT,Middlesex,*,2020
H1304,804,7040,9009,CT,New Haven,*,2020
H1304,804,7050,9011,CT,New London,*,2020
H1304,804,7060,9013,CT,Tolland,*,2020
H1304,804,7070,9015,CT,Windham,*,2020
H1304,805,7000,9001,CT,Fairfield,*,2020
H1304,805,7010,9003,CT,Hartford,*,2020
H1304,805,7020,9005,CT,Litchfield,*,2020
H1304,805,7030,9007,CT,Middlesex,*,2020
H1304,805,7040,9009,CT,New Haven,*,2020
H1304,805,7050,9011,CT,New London,*,2020
H1304,805,7060,9013,CT,Tolland,*,2020
H1304,805,7070,9015,CT,Windham,*,2020
H1304,806,7000,9001,CT,Fairfield,*,2020
H1304,806,7010,9003,CT,Hartford,*,2020
H1304,806,7020,9005,CT,Litchfield,*,2020
H1304,806,7030,9007,CT,Middlesex,*,2020
H1304,806,7040,9009,CT,New Haven,*,2020
H1304,806,7050,9011,CT,New London,*,2020
H1304,806,7060,9013,CT,Tolland,*,2020
H1304,806,7070,9015,CT,Windham,*,2020
H1416,38,7010,9003,CT,Hartford,*,2020
H1463,801,7000,9001,CT,Fairfield,*,2020
H1463,801,7010,9003,CT,Hartford,*,2020
H1463,801,7020,9005,CT,Litchfield,*,2020
H1463,801,7030,9007,CT,Middlesex,*,2020
H1463,801,7040,9009,CT,New Haven,*,2020
H1463,801,7050,9011,CT,New London,*,2020
H1463,801,7060,9013,CT,Tolland,*,2020
H1463,801,7070,9015,CT,Windham,*,2020
H1463,802,7000,9001,CT,Fairfield,*,2020
H1463,802,7010,9003,CT,Hartford,*,2020
H1463,802,7020,9005,CT,Litchfield,*,2020
H1463,802,7030,9007,CT,Middlesex,*,2020
H1463,802,7040,9009,CT,New Haven,*,2020
H1463,802,7050,9011,CT,New London,*,2020
H1463,802,7060,9013,CT,Tolland,*,2020
H1463,802,7070,9015,CT,Windham,*,2020
H1463,810,7000,9001,CT,Fairfield,*,2020
H1463,810,7010,9003,CT,Hartford,*,2020
H1463,810,7020,9005,CT,Litchfield,*,2020
H1463,810,7030,9007,CT,Middlesex,*,2020
H1463,810,7040,9009,CT,New Haven,*,2020
H1463,810,7050,9011,CT,New London,*,2020
H1463,810,7060,9013,CT,Tolland,*,2020
H1463,810,7070,9015,CT,Windham,*,2020
H1463,811,7000,9001,CT,Fairfield,*,2020
H1463,811,7010,9003,CT,Hartford,*,2020
H1463,811,7020,9005,CT,Litchfield,*,2020
H1463,811,7030,9007,CT,Middlesex,*,2020
H1463,811,7040,9009,CT,New Haven,*,2020
H1463,811,7050,9011,CT,New London,*,2020
H1463,811,7060,9013,CT,Tolland,*,2020
H1463,811,7070,9015,CT,Windham,*,2020
H1463,812,7000,9001,CT,Fairfield,*,2020
H1463,812,7010,9003,CT,Hartford,*,2020
H1463,812,7020,9005,CT,Litchfield,*,2020
H1463,812,7030,9007,CT,Middlesex,*,2020
H1463,812,7040,9009,CT,New Haven,*,2020
H1463,812,7050,9011,CT,New London,*,2020
H1463,812,7060,9013,CT,Tolland,*,2020
H1463,812,7070,9015,CT,Windham,*,2020
H1463,813,7000,9001,CT,Fairfield,*,2020
H1463,813,7010,9003,CT,Hartford,*,2020
H1463,813,7020,9005,CT,Litchfield,*,2020
H1463,813,7030,9007,CT,Middlesex,*,2020
H1463,813,7040,9009,CT,New Haven,*,2020
H1463,813,7050,9011,CT,New London,*,2020
H1463,813,7060,9013,CT,Tolland,*,2020
H1463,813,7070,9015,CT,Windham,*,2020
H1468,802,7050,9011,CT,New London,*,2020
H1537,801,7000,9001,CT,Fairfield,*,2020
H1537,801,7010,9003,CT,Hartford,*,2020
H1537,801,7020,9005,CT,Litchfield,*,2020
H1537,801,7030,9007,CT,Middlesex,*,2020
H1537,801,7040,9009,CT,New Haven,*,2020
H1537,801,7050,9011,CT,New London,*,2020
H1537,801,7060,9013,CT,Tolland,*,2020
H1537,801,7070,9015,CT,Windham,*,2020
H1537,802,7000,9001,CT,Fairfield,*,2020
H1537,802,7010,9003,CT,Hartford,*,2020
H1537,802,7020,9005,CT,Litchfield,*,2020
H1537,802,7030,9007,CT,Middlesex,*,2020
H1537,802,7040,9009,CT,New Haven,*,2020
H1537,802,7050,9011,CT,New London,*,2020
H1537,802,7060,9013,CT,Tolland,*,2020
H1537,802,7070,9015,CT,Windham,*,2020
H1537,803,7000,9001,CT,Fairfield,*,2020
H1537,803,7010,9003,CT,Hartford,*,2020
H1537,803,7020,9005,CT,Litchfield,*,2020
H1537,803,7030,9007,CT,Middlesex,*,2020
H1537,803,7040,9009,CT,New Haven,*,2020
H1537,803,7050,9011,CT,New London,*,2020
H1537,803,7060,9013,CT,Tolland,*,2020
H1537,803,7070,9015,CT,Windham,*,2020
H1537,804,7000,9001,CT,Fairfield,*,2020
H1537,804,7010,9003,CT,Hartford,*,2020
H1537,804,7020,9005,CT,Litchfield,*,2020
H1537,804,7030,9007,CT,Middlesex,*,2020
H1537,804,7040,9009,CT,New Haven,*,2020
H1537,804,7050,9011,CT,New London,*,2020
H1537,804,7060,9013,CT,Tolland,*,2020
H1537,804,7070,9015,CT,Windham,*,2020
H1537,805,7000,9001,CT,Fairfield,*,2020
H1537,805,7010,9003,CT,Hartford,*,2020
H1537,805,7020,9005,CT,Litchfield,*,2020
H1537,805,7030,9007,CT,Middlesex,*,2020
H1537,805,7040,9009,CT,New Haven,*,2020
H1537,805,7050,9011,CT,New London,*,2020
H1537,805,7060,9013,CT,Tolland,*,2020
H1537,805,7070,9015,CT,Windham,*,2020
H1537,806,7000,9001,CT,Fairfield,*,2020
H1537,806,7010,9003,CT,Hartford,*,2020
H1537,806,7020,9005,CT,Litchfield,*,2020
H1537,806,7030,9007,CT,Middlesex,*,2020
H1537,806,7040,9009,CT,New Haven,*,2020
H1537,806,7050,9011,CT,New London,*,2020
H1537,806,7060,9013,CT,Tolland,*,2020
H1537,806,7070,9015,CT,Windham,*,2020
H1537,807,7000,9001,CT,Fairfield,*,2020
H1537,807,7010,9003,CT,Hartford,*,2020
H1537,807,7020,9005,CT,Litchfield,*,2020
H1537,807,7030,9007,CT,Middlesex,*,2020
H1537,807,7040,9009,CT,New Haven,*,2020
H1537,807,7050,9011,CT,New London,*,2020
H1537,807,7060,9013,CT,Tolland,*,2020
H1537,807,7070,9015,CT,Windham,*,2020
H1537,808,7000,9001,CT,Fairfield,*,2020
H1537,808,7010,9003,CT,Hartford,*,2020
H1537,808,7020,9005,CT,Litchfield,*,2020
H1537,808,7030,9007,CT,Middlesex,*,2020
H1537,808,7040,9009,CT,New Haven,*,2020
H1537,808,7050,9011,CT,New London,*,2020
H1537,808,7060,9013,CT,Tolland,*,2020
H1537,808,7070,9015,CT,Windham,*,2020
H1537,809,7000,9001,CT,Fairfield,*,2020
H1537,809,7010,9003,CT,Hartford,*,2020
H1537,809,7020,9005,CT,Litchfield,*,2020
H1537,809,7030,9007,CT,Middlesex,*,2020
H1537,809,7040,9009,CT,New Haven,*,2020
H1537,809,7050,9011,CT,New London,*,2020
H1537,809,7060,9013,CT,Tolland,*,2020
H1537,809,7070,9015,CT,Windham,*,2020
H1537,823,7000,9001,CT,Fairfield,*,2020
H1537,823,7010,9003,CT,Hartford,*,2020
H1537,823,7020,9005,CT,Litchfield,*,2020
H1537,823,7030,9007,CT,Middlesex,*,2020
H1537,823,7040,9009,CT,New Haven,*,2020
H1537,823,7050,9011,CT,New London,*,2020
H1537,823,7060,9013,CT,Tolland,*,2020
H1537,823,7070,9015,CT,Windham,*,2020
H1537,824,7000,9001,CT,Fairfield,*,2020
H1537,824,7010,9003,CT,Hartford,*,2020
H1537,824,7020,9005,CT,Litchfield,*,2020
H1537,824,7030,9007,CT,Middlesex,*,2020
H1537,824,7040,9009,CT,New Haven,*,2020
H1537,824,7050,9011,CT,New London,*,2020
H1537,824,7060,9013,CT,Tolland,*,2020
H1537,824,7070,9015,CT,Windham,*,2020
H1537,825,7000,9001,CT,Fairfield,*,2020
H1537,825,7010,9003,CT,Hartford,*,2020
H1537,825,7020,9005,CT,Litchfield,*,2020
H1537,825,7030,9007,CT,Middlesex,*,2020
H1537,825,7040,9009,CT,New Haven,*,2020
H1537,825,7050,9011,CT,New London,*,2020
H1537,825,7060,9013,CT,Tolland,*,2020
H1537,825,7070,9015,CT,Windham,*,2020
H1537,826,7000,9001,CT,Fairfield,*,2020
H1537,826,7010,9003,CT,Hartford,*,2020
H1537,826,7020,9005,CT,Litchfield,*,2020
H1537,826,7030,9007,CT,Middlesex,*,2020
H1537,826,7040,9009,CT,New Haven,*,2020
H1537,826,7050,9011,CT,New London,*,2020
H1537,826,7060,9013,CT,Tolland,*,2020
H1537,826,7070,9015,CT,Windham,*,2020
H1537,827,7000,9001,CT,Fairfield,*,2020
H1537,827,7010,9003,CT,Hartford,*,2020
H1537,827,7020,9005,CT,Litchfield,*,2020
H1537,827,7030,9007,CT,Middlesex,*,2020
H1537,827,7040,9009,CT,New Haven,*,2020
H1537,827,7050,9011,CT,New London,*,2020
H1537,827,7060,9013,CT,Tolland,*,2020
H1537,827,7070,9015,CT,Windham,*,2020
H1537,828,7000,9001,CT,Fairfield,*,2020
H1537,828,7010,9003,CT,Hartford,*,2020
H1537,828,7020,9005,CT,Litchfield,*,2020
H1537,828,7030,9007,CT,Middlesex,*,2020
H1537,828,7040,9009,CT,New Haven,*,2020
H1537,828,7050,9011,CT,New London,*,2020
H1537,828,7060,9013,CT,Tolland,*,2020
H1537,828,7070,9015,CT,Windham,*,2020
H1537,829,7000,9001,CT,Fairfield,*,2020
H1537,829,7010,9003,CT,Hartford,*,2020
H1537,829,7020,9005,CT,Litchfield,*,2020
H1537,829,7030,9007,CT,Middlesex,*,2020
H1537,829,7040,9009,CT,New Haven,*,2020
H1537,829,7050,9011,CT,New London,*,2020
H1537,829,7060,9013,CT,Tolland,*,2020
H1537,829,7070,9015,CT,Windham,*,2020
H1537,830,7000,9001,CT,Fairfield,*,2020
H1537,830,7010,9003,CT,Hartford,*,2020
H1537,830,7020,9005,CT,Litchfield,*,2020
H1537,830,7030,9007,CT,Middlesex,*,2020
H1537,830,7040,9009,CT,New Haven,*,2020
H1537,830,7050,9011,CT,New London,*,2020
H1537,830,7060,9013,CT,Tolland,*,2020
H1537,830,7070,9015,CT,Windham,*,2020
H1537,831,7000,9001,CT,Fairfield,*,2020
H1537,831,7010,9003,CT,Hartford,*,2020
H1537,831,7020,9005,CT,Litchfield,*,2020
H1537,831,7030,9007,CT,Middlesex,*,2020
H1537,831,7040,9009,CT,New Haven,*,2020
H1537,831,7050,9011,CT,New London,*,2020
H1537,831,7060,9013,CT,Tolland,*,2020
H1537,831,7070,9015,CT,Windham,*,2020
H1537,832,7000,9001,CT,Fairfield,*,2020
H1537,832,7010,9003,CT,Hartford,*,2020
H1537,832,7020,9005,CT,Litchfield,*,2020
H1537,832,7030,9007,CT,Middlesex,*,2020
H1537,832,7040,9009,CT,New Haven,*,2020
H1537,832,7050,9011,CT,New London,*,2020
H1537,832,7060,9013,CT,Tolland,*,2020
H1537,832,7070,9015,CT,Windham,*,2020
H1537,833,7000,9001,CT,Fairfield,*,2020
H1537,833,7010,9003,CT,Hartford,*,2020
H1537,833,7020,9005,CT,Litchfield,*,2020
H1537,833,7030,9007,CT,Middlesex,*,2020
H1537,833,7040,9009,CT,New Haven,*,2020
H1537,833,7050,9011,CT,New London,*,2020
H1537,833,7060,9013,CT,Tolland,*,2020
H1537,833,7070,9015,CT,Windham,*,2020
H1537,834,7000,9001,CT,Fairfield,*,2020
H1537,834,7010,9003,CT,Hartford,*,2020
H1537,834,7020,9005,CT,Litchfield,*,2020
H1537,834,7030,9007,CT,Middlesex,*,2020
H1537,834,7040,9009,CT,New Haven,*,2020
H1537,834,7050,9011,CT,New London,*,2020
H1537,834,7060,9013,CT,Tolland,*,2020
H1537,834,7070,9015,CT,Windham,*,2020
H1537,835,7000,9001,CT,Fairfield,*,2020
H1537,835,7010,9003,CT,Hartford,*,2020
H1537,835,7020,9005,CT,Litchfield,*,2020
H1537,835,7030,9007,CT,Middlesex,*,2020
H1537,835,7040,9009,CT,New Haven,*,2020
H1537,835,7050,9011,CT,New London,*,2020
H1537,835,7060,9013,CT,Tolland,*,2020
H1537,835,7070,9015,CT,Windham,*,2020
H1537,836,7000,9001,CT,Fairfield,*,2020
H1537,836,7010,9003,CT,Hartford,*,2020
H1537,836,7020,9005,CT,Litchfield,*,2020
H1537,836,7030,9007,CT,Middlesex,*,2020
H1537,836,7040,9009,CT,New Haven,*,2020
H1537,836,7050,9011,CT,New London,*,2020
H1537,836,7060,9013,CT,Tolland,*,2020
H1537,836,7070,9015,CT,Windham,*,2020
H1537,837,7000,9001,CT,Fairfield,*,2020
H1537,837,7010,9003,CT,Hartford,*,2020
H1537,837,7020,9005,CT,Litchfield,*,2020
H1537,837,7030,9007,CT,Middlesex,*,2020
H1537,837,7040,9009,CT,New Haven,*,2020
H1537,837,7050,9011,CT,New London,*,2020
H1537,837,7060,9013,CT,Tolland,*,2020
H1537,837,7070,9015,CT,Windham,*,2020
H1537,838,7000,9001,CT,Fairfield,*,2020
H1537,838,7010,9003,CT,Hartford,*,2020
H1537,838,7020,9005,CT,Litchfield,*,2020
H1537,838,7030,9007,CT,Middlesex,*,2020
H1537,838,7040,9009,CT,New Haven,*,2020
H1537,838,7050,9011,CT,New London,*,2020
H1537,838,7060,9013,CT,Tolland,*,2020
H1537,838,7070,9015,CT,Windham,*,2020
H1537,839,7000,9001,CT,Fairfield,*,2020
H1537,839,7010,9003,CT,Hartford,*,2020
H1537,839,7020,9005,CT,Litchfield,*,2020
H1537,839,7030,9007,CT,Middlesex,*,2020
H1537,839,7040,9009,CT,New Haven,*,2020
H1537,839,7050,9011,CT,New London,*,2020
H1537,839,7060,9013,CT,Tolland,*,2020
H1537,839,7070,9015,CT,Windham,*,2020
H1537,840,7000,9001,CT,Fairfield,*,2020
H1537,840,7010,9003,CT,Hartford,*,2020
H1537,840,7020,9005,CT,Litchfield,*,2020
H1537,840,7030,9007,CT,Middlesex,*,2020
H1537,840,7040,9009,CT,New Haven,*,2020
H1537,840,7050,9011,CT,New London,*,2020
H1537,840,7060,9013,CT,Tolland,*,2020
H1537,840,7070,9015,CT,Windham,*,2020
H1537,841,7000,9001,CT,Fairfield,*,2020
H1537,841,7010,9003,CT,Hartford,*,2020
H1537,841,7020,9005,CT,Litchfield,*,2020
H1537,841,7030,9007,CT,Middlesex,*,2020
H1537,841,7040,9009,CT,New Haven,*,2020
H1537,841,7050,9011,CT,New London,*,2020
H1537,841,7060,9013,CT,Tolland,*,2020
H1537,841,7070,9015,CT,Windham,*,2020
H1537,842,7000,9001,CT,Fairfield,*,2020
H1537,842,7010,9003,CT,Hartford,*,2020
H1537,842,7020,9005,CT,Litchfield,*,2020
H1537,842,7030,9007,CT,Middlesex,*,2020
H1537,842,7040,9009,CT,New Haven,*,2020
H1537,842,7050,9011,CT,New London,*,2020
H1537,842,7060,9013,CT,Tolland,*,2020
H1537,842,7070,9015,CT,Windham,*,2020
H1607,809,7000,9001,CT,Fairfield,*,2020
H1607,809,7010,9003,CT,Hartford,*,2020
H1607,809,7020,9005,CT,Litchfield,*,2020
H1607,809,7030,9007,CT,Middlesex,*,2020
H1607,809,7040,9009,CT,New Haven,*,2020
H1607,809,7050,9011,CT,New London,*,2020
H1607,809,7060,9013,CT,Tolland,*,2020
H1607,809,7070,9015,CT,Windham,*,2020
H1607,810,7000,9001,CT,Fairfield,*,2020
H1607,810,7010,9003,CT,Hartford,*,2020
H1607,810,7020,9005,CT,Litchfield,*,2020
H1607,810,7030,9007,CT,Middlesex,*,2020
H1607,810,7040,9009,CT,New Haven,*,2020
H1607,810,7050,9011,CT,New London,*,2020
H1607,810,7060,9013,CT,Tolland,*,2020
H1607,810,7070,9015,CT,Windham,*,2020
H1607,811,7000,9001,CT,Fairfield,*,2020
H1607,811,7010,9003,CT,Hartford,*,2020
H1607,811,7020,9005,CT,Litchfield,*,2020
H1607,811,7030,9007,CT,Middlesex,*,2020
H1607,811,7040,9009,CT,New Haven,*,2020
H1607,811,7050,9011,CT,New London,*,2020
H1607,811,7060,9013,CT,Tolland,*,2020
H1607,811,7070,9015,CT,Windham,*,2020
H1607,812,7000,9001,CT,Fairfield,*,2020
H1607,812,7010,9003,CT,Hartford,*,2020
H1607,812,7020,9005,CT,Litchfield,*,2020
H1607,812,7030,9007,CT,Middlesex,*,2020
H1607,812,7040,9009,CT,New Haven,*,2020
H1607,812,7050,9011,CT,New London,*,2020
H1607,812,7060,9013,CT,Tolland,*,2020
H1607,812,7070,9015,CT,Windham,*,2020
H1607,813,7000,9001,CT,Fairfield,*,2020
H1607,813,7010,9003,CT,Hartford,*,2020
H1607,813,7020,9005,CT,Litchfield,*,2020
H1607,813,7030,9007,CT,Middlesex,*,2020
H1607,813,7040,9009,CT,New Haven,*,2020
H1607,813,7050,9011,CT,New London,*,2020
H1607,813,7060,9013,CT,Tolland,*,2020
H1607,813,7070,9015,CT,Windham,*,2020
H1607,814,7000,9001,CT,Fairfield,*,2020
H1607,814,7010,9003,CT,Hartford,*,2020
H1607,814,7020,9005,CT,Litchfield,*,2020
H1607,814,7030,9007,CT,Middlesex,*,2020
H1607,814,7040,9009,CT,New Haven,*,2020
H1607,814,7050,9011,CT,New London,*,2020
H1607,814,7060,9013,CT,Tolland,*,2020
H1607,814,7070,9015,CT,Windham,*,2020
H1607,815,7000,9001,CT,Fairfield,*,2020
H1607,815,7010,9003,CT,Hartford,*,2020
H1607,815,7020,9005,CT,Litchfield,*,2020
H1607,815,7030,9007,CT,Middlesex,*,2020
H1607,815,7040,9009,CT,New Haven,*,2020
H1607,815,7050,9011,CT,New London,*,2020
H1607,815,7060,9013,CT,Tolland,*,2020
H1607,815,7070,9015,CT,Windham,*,2020
H1607,816,7000,9001,CT,Fairfield,*,2020
H1607,816,7010,9003,CT,Hartford,*,2020
H1607,816,7020,9005,CT,Litchfield,*,2020
H1607,816,7030,9007,CT,Middlesex,*,2020
H1607,816,7040,9009,CT,New Haven,*,2020
H1607,816,7050,9011,CT,New London,*,2020
H1607,816,7060,9013,CT,Tolland,*,2020
H1607,816,7070,9015,CT,Windham,*,2020
H1607,817,7000,9001,CT,Fairfield,*,2020
H1607,817,7010,9003,CT,Hartford,*,2020
H1607,817,7020,9005,CT,Litchfield,*,2020
H1607,817,7030,9007,CT,Middlesex,*,2020
H1607,817,7040,9009,CT,New Haven,*,2020
H1607,817,7050,9011,CT,New London,*,2020
H1607,817,7060,9013,CT,Tolland,*,2020
H1607,817,7070,9015,CT,Windham,*,2020
H1607,818,7000,9001,CT,Fairfield,*,2020
H1607,818,7010,9003,CT,Hartford,*,2020
H1607,818,7020,9005,CT,Litchfield,*,2020
H1607,818,7030,9007,CT,Middlesex,*,2020
H1607,818,7040,9009,CT,New Haven,*,2020
H1607,818,7050,9011,CT,New London,*,2020
H1607,818,7060,9013,CT,Tolland,*,2020
H1607,818,7070,9015,CT,Windham,*,2020
H1607,819,7000,9001,CT,Fairfield,*,2020
H1607,819,7010,9003,CT,Hartford,*,2020
H1607,819,7020,9005,CT,Litchfield,*,2020
H1607,819,7030,9007,CT,Middlesex,*,2020
H1607,819,7040,9009,CT,New Haven,*,2020
H1607,819,7050,9011,CT,New London,*,2020
H1607,819,7060,9013,CT,Tolland,*,2020
H1607,819,7070,9015,CT,Windham,*,2020
H1607,820,7000,9001,CT,Fairfield,*,2020
H1607,820,7010,9003,CT,Hartford,*,2020
H1607,820,7020,9005,CT,Litchfield,*,2020
H1607,820,7030,9007,CT,Middlesex,*,2020
H1607,820,7040,9009,CT,New Haven,*,2020
H1607,820,7050,9011,CT,New London,*,2020
H1607,820,7060,9013,CT,Tolland,*,2020
H1607,820,7070,9015,CT,Windham,*,2020
H1608,801,7000,9001,CT,Fairfield,*,2020
H1608,801,7010,9003,CT,Hartford,*,2020
H1608,801,7020,9005,CT,Litchfield,*,2020
H1608,801,7030,9007,CT,Middlesex,*,2020
H1608,801,7040,9009,CT,New Haven,*,2020
H1608,801,7050,9011,CT,New London,*,2020
H1608,801,7060,9013,CT,Tolland,*,2020
H1608,801,7070,9015,CT,Windham,*,2020
H1608,802,7000,9001,CT,Fairfield,*,2020
H1608,802,7010,9003,CT,Hartford,*,2020
H1608,802,7020,9005,CT,Litchfield,*,2020
H1608,802,7030,9007,CT,Middlesex,*,2020
H1608,802,7040,9009,CT,New Haven,*,2020
H1608,802,7050,9011,CT,New London,*,2020
H1608,802,7060,9013,CT,Tolland,*,2020
H1608,802,7070,9015,CT,Windham,*,2020
H1608,825,7000,9001,CT,Fairfield,*,2020
H1608,825,7010,9003,CT,Hartford,*,2020
H1608,825,7020,9005,CT,Litchfield,*,2020
H1608,825,7030,9007,CT,Middlesex,*,2020
H1608,825,7040,9009,CT,New Haven,*,2020
